Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	4	668.733	669.190	4000.0	18000.0	7226.6	Trill	16.401983	20.643884	NaN	NaN	86.337532	0.000000
2	Spectrogram 1	4	677.700	677.768	4000.0	18000.0	7421.9	Trill	7.765377	12.125180	NaN	NaN	61.568337	0.000000
3	Spectrogram 1	4	677.890	677.926	4000.0	18000.0	6250.0	Twitter	7.639955	15.598628	NaN	NaN	57.359728	0.000000
4	Spectrogram 1	4	678.030	678.081	4000.0	18000.0	6250.0	Twitter	8.452615	17.739316	NaN	NaN	58.989260	0.000000
5	Spectrogram 1	4	678.174	678.231	2625.4	9976.5	5859.4	Twitter						
6	Spectrogram 1	4	690.270	690.780	4000.0	18000.0	6054.7	Trill	17.753207	22.095460	NaN	NaN	98.146364	0.000000
7	Spectrogram 1	3	742.759	742.839	1883.6	11472.6	7421.9	Trill						
8	Spectrogram 1	3	742.938	742.985	2226.0	13013.7	7421.9	Trill						
9	Spectrogram 1	3	743.081	743.130	4000.0	18000.0	7421.9	Trill	7.394004	13.057129	NaN	NaN	46.966533	0.000000
10	Spectrogram 1	3	743.270	743.310	4000.0	18000.0	7617.2	Trill	7.127432	11.099594	NaN	NaN	46.957819	0.000000
11	Spectrogram 1	4	1211.580	1212.210	4000.0	18000.0	5078.1	Trill	10.116045	16.828935	NaN	NaN	67.361412	0.000000
12	Spectrogram 1	3	1624.239	1624.605	4000.0	18000.0	6640.6	Trill	12.764044	19.640819	NaN	NaN	78.474323	0.000000
13	Spectrogram 1	4	1744.170	1744.726	4000.0	18000.0	7226.6	Trill	15.053353	20.477556	NaN	NaN	74.842257	0.000000
14	Spectrogram 1	4	1835.853	1835.898	3675.6	13302.0	6640.6	Twitter						
15	Spectrogram 1	4	1836.020	1836.069	4000.0	18000.0	6445.3	Twitter	11.252381	25.954244	NaN	NaN	62.549416	0.000000
16	Spectrogram 1	4	1836.175	1836.230	3150.5	11901.8	6054.7	Twitter						
17	Spectrogram 1	4	1836.313	1836.376	2800.4	12251.9	6445.3	Twitter						
18	Spectrogram 1	4	1836.454	1836.520	875.1	12426.9	6054.7	Twitter						
19	Spectrogram 1	4	1836.598	1836.670	1750.3	11901.8	6054.7	Twitter						
20	Spectrogram 1	4	1836.727	1836.796	2975.4	11026.7	5664.1	Twitter						
21	Spectrogram 1	1	1870.075	1870.190	4000.0	18000.0	8398.4	Trill	12.100650	18.586338	NaN	NaN	75.277254	0.000000
22	Spectrogram 1	4	1985.096	1985.117	5343.5	14503.8	10351.6	Twitter						
23	Spectrogram 1	4	1985.252	1985.290	4000.0	18000.0	8203.1	Twitter	13.087322	16.242196	NaN	NaN	73.054134	0.000000
24	Spectrogram 1	4	1985.410	1985.460	4000.0	18000.0	8789.1	Twitter	16.284372	22.166895	NaN	NaN	84.082416	0.000000
25	Spectrogram 1	4	1985.545	1985.605	4000.0	18000.0	8789.1	Twitter	15.887254	24.353408	NaN	NaN	75.723236	0.000000
26	Spectrogram 1	4	1985.680	1985.746	4000.0	18000.0	6445.3	Twitter	16.092836	23.145625	NaN	NaN	90.442847	0.000000
27	Spectrogram 1	4	1985.810	1985.873	4000.0	18000.0	7031.2	Twitter	14.675600	21.412070	NaN	NaN	89.500812	0.000000
28	Spectrogram 1	4	1985.925	1986.000	4000.0	18000.0	8007.8	Twitter	12.878772	17.561550	NaN	NaN	73.346133	0.000000
29	Spectrogram 1	4	1986.050	1986.114	4000.0	18000.0	8007.8	Twitter	14.648683	18.036739	NaN	NaN	81.587577	0.000000
