Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
16	Spectrogram 1	1	1125.081	1125.140	4000.0	18000.0	8691.4	P-peep	14.974877	27.246297	NaN	NaN	129.063015	0.000000
8	Spectrogram 1	4	927.130	927.188	3299.8	11549.4	7714.8	Phee						
9	Spectrogram 1	4	927.260	927.322	4949.7	11078.0	7910.2	Phee						
10	Spectrogram 1	4	927.396	927.564	3771.2	11313.7	8007.8	Phee						
11	Spectrogram 1	1	1122.823	1122.883	3771.2	10370.9	7812.5	Phee						
12	Spectrogram 1	1	1122.970	1123.060	4000.0	18000.0	8496.1	Phee	15.510008	27.875522	NaN	NaN	158.899379	0.000000
13	Spectrogram 1	1	1123.140	1123.350	4000.0	18000.0	8691.4	Phee	17.042021	32.545422	NaN	NaN	166.130944	0.000000
14	Spectrogram 1	1	1123.480	1124.400	4000.0	18000.0	8007.8	Phee	18.196790	33.177578	NaN	NaN	158.172223	0.000000
15	Spectrogram 1	1	1124.580	1124.830	4000.0	18000.0	8300.8	Phee	20.133632	29.638550	NaN	NaN	167.924183	0.000000
46	Spectrogram 1	3	1745.015	1746.300	4000.0	18000.0	8300.8	Phee	15.442177	30.087583	NaN	NaN	145.159852	0.000000
93	Spectrogram 1	3	2539.237	2540.435	4478.3	12020.8	8398.4	Phee						
94	Spectrogram 1	3	2814.096	2816.180	4000.0	18000.0	8105.5	Phee	16.990243	36.091694	NaN	NaN	171.444535	0.000000
104	Spectrogram 1	3	3400.110	3400.320	4000.0	18000.0	8105.5	Phee	8.594042	15.598264	NaN	NaN	74.797914	0.000000
117	Spectrogram 1	4	2277.393	2279.046	2573.5	19485.3	6543.0	Phee						
118	Spectrogram 1	4	2279.279	2280.378	3125.0	16727.9	6152.3	Phee						
121	Spectrogram 1	4	2176.434	2177.833	2389.7	18933.8	7128.9	Phee						
122	Spectrogram 1	4	2178.013	2179.160	3676.5	18198.5	6445.3	Phee						
1	Spectrogram 1	4	520.090	520.410	4000.0	18000.0	10156.2	Trill	8.309522	10.274121	NaN	NaN	54.734744	0.000000
17	Spectrogram 1	3	1241.780	1242.170	4000.0	18000.0	7128.9	Trill	16.586412	23.460042	NaN	NaN	103.808312	0.000000
70	Spectrogram 1	3	2246.326	2246.830	4000.0	18000.0	7617.2	Trill	9.012634	17.288216	NaN	NaN	63.789998	0.000000
83	Spectrogram 1	3	2373.250	2373.360	4000.0	18000.0	7324.2	Trill	11.414775	14.287229	NaN	NaN	64.573605	0.000000
84	Spectrogram 1	3	2373.380	2373.466	3535.5	11549.4	7519.5	Trill						
103	Spectrogram 1	3	3399.184	3399.970	4000.0	18000.0	8203.1	Trillphee	9.960871	19.060383	NaN	NaN	89.276837	0.000000
2	Spectrogram 1	4	643.941	644.003	2592.7	12256.5	7714.8	Twitter						
3	Spectrogram 1	4	644.119	644.154	2121.3	13435.0	6054.7	Twitter						
4	Spectrogram 1	4	644.267	644.313	4006.9	12963.6	6152.3	Twitter						
5	Spectrogram 1	4	644.408	644.472	3064.1	13199.3	6054.7	Twitter						
6	Spectrogram 1	4	644.541	644.608	2828.4	11785.1	5859.4	Twitter						
7	Spectrogram 1	4	644.690	644.730	4000.0	18000.0	6347.7	Twitter	8.463851	13.049132	NaN	NaN	68.788729	0.000000
18	Spectrogram 1	3	1451.121	1451.185	4000.0	18000.0	9863.3	Twitter	9.611213	22.690636	NaN	NaN	73.039192	0.000000
19	Spectrogram 1	3	1451.269	1451.299	4714.0	13435.0	9179.7	Twitter						
20	Spectrogram 1	3	1451.379	1451.414	4242.6	12963.6	7714.8	Twitter						
21	Spectrogram 1	3	1451.497	1451.532	4478.3	12492.2	7714.8	Twitter						
22	Spectrogram 1	3	1451.617	1451.654	4006.9	13199.3	7617.2	Twitter						
23	Spectrogram 1	3	1451.747	1451.777	4242.6	13435.0	7714.8	Twitter						
24	Spectrogram 1	3	1451.862	1451.897	4242.6	13670.7	8398.4	Twitter						
25	Spectrogram 1	3	1451.977	1452.012	4006.9	13435.0	8496.1	Twitter						
26	Spectrogram 1	3	1452.084	1452.130	4949.7	12727.9	8300.8	Twitter						
27	Spectrogram 1	4	1499.241	1499.305	2121.3	13670.7	11035.2	Twitter						
28	Spectrogram 1	4	1499.412	1499.458	3299.8	12963.6	6640.6	Twitter						
29	Spectrogram 1	4	1499.562	1499.617	3771.2	12256.5	6445.3	Twitter						
30	Spectrogram 1	4	1499.707	1499.765	2828.4	11785.1	6347.7	Twitter						
31	Spectrogram 1	4	1499.855	1499.917	1178.5	12256.5	6347.7	Twitter						
32	Spectrogram 1	4	1499.996	1500.060	3064.1	11078.0	6152.3	Twitter						
33	Spectrogram 1	4	1500.127	1500.211	942.8	10606.6	10156.2	Twitter						
34	Spectrogram 1	4	1500.273	1500.321	2592.7	10842.3	5761.7	Twitter						
35	Spectrogram 1	4	1675.670	1675.698	3771.2	15320.6	11035.2	Twitter						
36	Spectrogram 1	4	1675.825	1675.871	3771.2	12963.6	6543.0	Twitter						
37	Spectrogram 1	4	1675.984	1676.044	2357.0	12492.2	6152.3	Twitter						
