Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	3	210.663	212.105	5159.2	11693.3	8789.1	Phee						
2	Spectrogram 1	1	419.366	419.837	5585.3	11125.1	8203.1	Trill						
3	Spectrogram 1	2	583.757	585.258	5301.2	9704.6	8691.4	Trillphee						
4	Spectrogram 1	2	619.653	619.888	4469.1	9893.0	7519.5	Trill						
5	Spectrogram 1	2	694.653	694.927	3866.5	10294.7	7910.2	Trill						
6	Spectrogram 1	2	697.925	698.193	4870.9	10294.7	8300.8	Trill						
7	Spectrogram 1	2	707.302	707.599	4870.9	10294.7	7910.2	Trill						
8	Spectrogram 1	3	995.250	996.237	5071.8	11500.0	9277.3	Phee						
9	Spectrogram 1	3	996.397	996.896	3665.6	9893.0	9668.0	Phee						
10	Spectrogram 1	1	1065.472	1065.801	4000.0	18000.0	7617.2	Trill	11.711016	17.630060	NaN	NaN	79.354378	0.000000
11	Spectrogram 1	2	1093.580	1093.913	2862.1	9692.1	8203.1	Trill						
12	Spectrogram 1	2	1193.754	1194.028	4870.9	9692.1	7714.8	Trill						
13	Spectrogram 1	2	1201.975	1202.248	4027.8	11412.2	8691.4	Trill						
14	Spectrogram 1	2	1237.959	1238.266	2611.5	10294.7	8300.8	Trill						
15	Spectrogram 1	2	1259.589	1259.714	4000.0	18000.0	7421.9	Trill	13.596903	18.395618	NaN	NaN	81.498300	0.000000
16	Spectrogram 1	3	1283.540	1283.855	5033.6	12919.5	9082.0	Trill						
17	Spectrogram 1	4	1284.455	1285.509	5033.6	10906.0	7910.2	Trillphee						
18	Spectrogram 1	2	1325.132	1325.318	4017.7	10044.1	7714.8	Trill						
19	Spectrogram 1	3	1345.033	1345.548	3415.0	10445.9	8007.8	Trill						
20	Spectrogram 1	4	1384.199	1385.943	6026.5	9240.6	7812.5	Trillphee						
21	Spectrogram 1	2	1397.927	1398.208	1807.9	10847.7	8203.1	Trill						
22	Spectrogram 1	2	1455.540	1455.827	3415.0	9642.4	8203.1	Trill						
23	Spectrogram 1	2	1498.460	1498.682	4475.4	10293.3	8300.8	Trill						
24	Spectrogram 1	2	1536.757	1536.861	1607.1	11450.3	7714.8	Trill						
25	Spectrogram 1	2	1536.917	1537.109	2611.5	10646.8	7128.9	Trill						
26	Spectrogram 1	2	1665.521	1665.812	4000.0	18000.0	8203.1	Trill	15.908670	19.998425	NaN	NaN	106.977600	0.000000
27	Spectrogram 1	2	1667.204	1667.458	4000.0	18000.0	7617.2	Trill	16.613372	20.219657	NaN	NaN	125.487329	0.000000
28	Spectrogram 1	1	1675.316	1675.767	4218.5	11651.2	8984.4	Trill						
29	Spectrogram 1	2	1739.351	1739.638	3615.9	11651.2	8007.8	Trill						
30	Spectrogram 1	2	1749.092	1749.297	4419.4	10646.8	8593.7	Trill						
31	Spectrogram 1	2	1750.359	1750.630	2812.4	12053.0	8398.4	Trillphee						
32	Spectrogram 1	2	1878.564	1878.715	2812.4	10044.1	7910.2	Trill						
33	Spectrogram 1	2	1928.388	1928.603	4251.6	12754.8	8203.1	Trill						
34	Spectrogram 1	2	1960.541	1960.734	2812.4	11048.5	8007.8	Trill						
35	Spectrogram 1	2	1987.248	1987.469	4000.0	18000.0	8496.1	Trill	17.663239	23.832699	NaN	NaN	130.305910	0.000000
36	Spectrogram 1	2	1992.250	1992.583	3013.2	11048.5	9082.0	Trillphee						
37	Spectrogram 1	2	2028.577	2028.926	5222.9	10646.8	8789.1	Trillphee						
38	Spectrogram 1	2	2106.279	2106.697	4027.8	12978.5	9082.0	Trillphee						
39	Spectrogram 1	2	2129.594	2129.855	2611.5	10646.8	7421.9	Trill						
40	Spectrogram 1	2	2131.913	2132.000	2685.2	17453.9	10644.5	Twitter						
41	Spectrogram 1	2	2132.116	2132.148	4699.1	15216.2	9668.0	Twitter						
42	Spectrogram 1	2	2132.264	2132.298	3804.1	13873.6	9277.3	Twitter						
43	Spectrogram 1	2	2132.400	2132.446	4027.8	15216.2	9277.3	Twitter						
44	Spectrogram 1	2	2132.541	2132.587	3580.3	14992.5	8593.7	Twitter						
45	Spectrogram 1	2	2132.670	2132.723	2909.0	13649.8	8593.7	Twitter						
46	Spectrogram 1	2	2132.806	2132.866	2013.9	15216.2	8691.4	Twitter						
47	Spectrogram 1	2	2132.933	2132.996	1566.4	14097.4	8203.1	Twitter						
48	Spectrogram 1	2	2133.060	2133.113	2013.9	12531.0	7617.2	Twitter						
49	Spectrogram 1	2	2133.206	2133.236	4251.6	10740.9	7128.9	Twitter						
50	Spectrogram 1	2	2148.042	2148.150	2812.4	9843.2	8007.8	Trill						
51	Spectrogram 1	2	2193.481	2193.556	2812.4	11048.5	7519.5	Trill						
52	Spectrogram 1	3	2396.746	2396.841	6227.4	10044.1	8300.8	Phee						
53	Spectrogram 1	3	2396.906	2398.062	4620.3	10445.9	9277.3	Phee						
54	Spectrogram 1	3	2405.939	2407.157	4419.4	11249.4	9082.0	Phee						
55	Spectrogram 1	1	2407.947	2408.241	4017.7	11450.3	8496.1	Trill						
56	Spectrogram 1	1	2469.666	2470.050	4000.0	18000.0	7812.5	Trill	19.470632	31.748379	NaN	NaN	179.293197	0.000000
57	Spectrogram 1	1	2470.183	2470.240	4000.0	18000.0	8984.4	Phee	14.323349	26.172032	NaN	NaN	123.410198	0.000000
58	Spectrogram 1	1	2470.342	2470.462	4000.0	18000.0	9082.0	Phee	13.260172	25.881134	NaN	NaN	140.337035	0.000000
59	Spectrogram 1	1	2470.508	2470.575	4251.6	12307.2	9082.0	Phee						
60	Spectrogram 1	1	2470.654	2470.774	5146.7	12307.2	9179.7	Phee						
61	Spectrogram 1	1	2470.846	2470.956	4027.8	12978.5	9277.3	Phee						
62	Spectrogram 1	1	2471.012	2471.070	4027.8	11635.9	9375.0	Phee						
63	Spectrogram 1	2	2588.200	2588.580	4000.0	18000.0	7324.2	Trill	11.684819	17.590010	NaN	NaN	95.769918	0.000000
64	Spectrogram 1	2	2743.683	2744.027	4251.6	11188.4	8886.7	Trillphee						
65	Spectrogram 1	1	2790.044	2790.090	4000.0	18000.0	11914.1	Twitter	14.664924	27.212306	NaN	NaN	97.139525	0.000000
66	Spectrogram 1	1	2790.169	2790.201	4000.0	18000.0	7714.8	Twitter	10.736193	19.975820	NaN	NaN	56.594932	0.000000
67	Spectrogram 1	1	2790.303	2790.337	4000.0	18000.0	7519.5	Twitter	11.658802	20.608706	NaN	NaN	49.055649	0.000000
68	Spectrogram 1	1	2790.441	2790.474	4000.0	18000.0	7421.9	Twitter	7.686365	16.994165	NaN	NaN	40.030471	0.000000
69	Spectrogram 1	1	2790.573	2790.610	3580.3	14992.5	7128.9	Twitter						
70	Spectrogram 1	1	2790.709	2790.751	2909.0	15887.5	7128.9	Twitter						
71	Spectrogram 1	1	2790.834	2790.882	4922.9	14768.7	7128.9	Twitter						
72	Spectrogram 1	1	2790.961	2791.002	3804.1	15440.0	7128.9	Twitter						
73	Spectrogram 1	1	2791.081	2791.127	4699.1	15216.2	7128.9	Twitter						
74	Spectrogram 1	1	2791.206	2791.254	4027.8	14321.1	7128.9	Twitter						
75	Spectrogram 1	1	2791.323	2791.363	4475.4	12083.5	8105.5	Twitter						
76	Spectrogram 1	1	2791.434	2791.476	4922.9	11859.7	8007.8	Twitter						
77	Spectrogram 1	2	2796.860	2797.162	4000.0	18000.0	8593.7	Trillphee	13.406521	21.315050	NaN	NaN	113.351897	0.000000
78	Spectrogram 1	2	2849.305	2849.527	4000.0	18000.0	8984.4	Trill	15.285170	18.989488	NaN	NaN	102.273668	0.000000
79	Spectrogram 1	2	2854.655	2854.743	2611.5	9240.6	8398.4	Trill						
80	Spectrogram 1	2	2855.410	2855.818	4000.0	18000.0	8496.1	Trill	10.976000	15.580302	NaN	NaN	67.000343	0.000000
81	Spectrogram 1	3	2860.938	2862.530	4000.0	18000.0	8789.1	Phee	18.203785	37.352210	NaN	NaN	154.912546	0.000000
82	Spectrogram 1	2	3019.058	3019.384	4620.3	10646.8	7812.5	Trill						
83	Spectrogram 1	2	3035.126	3035.346	4000.0	18000.0	10449.2	Trill-twitter	15.659748	23.974523	NaN	NaN	119.982270	0.000000
84	Spectrogram 1	2	3035.473	3035.507	4000.0	18000.0	10937.5	Twitter	8.439474	18.318843	NaN	NaN	77.018588	0.000000
85	Spectrogram 1	2	3035.620	3035.667	4000.0	18000.0	9472.7	Twitter	11.933279	24.784859	NaN	NaN	75.629401	0.000000
86	Spectrogram 1	2	3035.768	3035.815	4000.0	18000.0	9082.0	Twitter	11.352270	22.329004	NaN	NaN	67.191103	0.000000
87	Spectrogram 1	2	3035.900	3035.949	4000.0	18000.0	8789.1	Twitter	10.656797	22.513965	NaN	NaN	67.846103	0.000000
88	Spectrogram 1	2	3036.032	3036.087	4000.0	18000.0	6738.3	Twitter	10.122849	20.986086	NaN	NaN	64.363453	0.000000
89	Spectrogram 1	2	3036.160	3036.220	4000.0	18000.0	6640.6	Twitter	13.701225	25.784798	NaN	NaN	83.790744	0.000000
90	Spectrogram 1	2	3036.297	3036.348	4000.0	18000.0	6445.3	Twitter	11.932857	22.532312	NaN	NaN	80.486151	0.000000
91	Spectrogram 1	2	3036.422	3036.480	4000.0	18000.0	6445.3	Twitter	11.033266	21.144036	NaN	NaN	91.243864	0.000000
92	Spectrogram 1	2	3036.558	3036.595	4000.0	18000.0	7324.2	Twitter	10.714628	17.169235	NaN	NaN	90.037819	0.000000
93	Spectrogram 1	2	3105.430	3105.535	3816.8	10445.9	7031.2	Trill						
94	Spectrogram 1	1	3253.102	3253.343	4017.7	12856.5	8984.4	Trill						
95	Spectrogram 1	2	3288.889	3289.173	4000.0	18000.0	8593.7	Trill	13.920660	18.918547	NaN	NaN	106.711538	0.000000
96	Spectrogram 1	4	3291.937	3293.988	4419.4	9441.5	7812.5	Trillphee						
97	Spectrogram 1	2	3301.487	3301.630	4620.3	10445.9	7714.8	Trill						
98	Spectrogram 1	3	3322.402	3323.045	5825.6	11048.5	8593.7	Trill						
99	Spectrogram 1	1	3408.995	3409.118	4000.0	18000.0	11523.4	Trill-Twitter	13.689819	24.263164	NaN	NaN	89.347121	0.000000
100	Spectrogram 1	1	3409.199	3409.231	4000.0	18000.0	7910.2	Twitter	7.550021	16.142478	NaN	NaN	45.391848	0.000000
101	Spectrogram 1	1	3409.321	3409.356	1118.8	14097.4	7519.5	Twitter						
102	Spectrogram 1	1	3409.462	3409.492	4027.8	14097.4	7421.9	Twitter						
103	Spectrogram 1	1	3409.589	3409.626	4000.0	18000.0	7226.6	Twitter	8.421496	19.387436	NaN	NaN	49.867644	0.000000
104	Spectrogram 1	1	3409.716	3409.755	3580.3	14992.5	7226.6	Twitter						
