Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
26	Spectrogram 1	1	1568.095	1568.719	2134.1	13109.8	8691.4	Phee						
27	Spectrogram 1	1	1568.869	1569.610	3353.7	14329.3	8398.4	Phee						
28	Spectrogram 1	1	1569.763	1570.502	3963.4	12804.9	8398.4	Phee						
29	Spectrogram 1	1	1570.617	1570.863	4000.0	18000.0	7617.2	Phee	14.947833	31.079790	NaN	NaN	111.749092	0.000000
50	Spectrogram 1	1	1736.990	1737.620	4000.0	18000.0	8496.1	Phee	13.594920	26.247879	NaN	NaN	103.422801	0.000000
51	Spectrogram 1	1	1737.741	1738.420	4000.0	18000.0	8300.8	Phee	16.749866	29.394453	NaN	NaN	126.946412	0.000000
66	Spectrogram 1	2	3351.460	3352.007	4000.0	18000.0	8496.1	Phee	19.408963	32.422539	NaN	NaN	164.813361	0.000000
67	Spectrogram 1	2	3352.210	3352.510	4000.0	18000.0	8300.8	Phee	18.955268	30.276743	NaN	NaN	172.048753	0.000000
1	Spectrogram 1	2	387.860	388.157	4000.0	18000.0	7128.9	Trill	14.054948	20.685513	NaN	NaN	98.356575	0.000000
2	Spectrogram 1	2	388.360	388.580	4000.0	18000.0	8398.4	Trill	14.643037	20.742742	NaN	NaN	93.238442	0.000000
3	Spectrogram 1	2	388.799	388.879	4000.0	18000.0	8007.8	Trill	10.991996	16.094304	NaN	NaN	88.874486	0.000000
16	Spectrogram 1	3	1021.040	1021.700	4000.0	18000.0	6835.9	Trill	10.871400	16.594657	NaN	NaN	70.740235	0.000000
48	Spectrogram 1	1	1736.224	1736.270	4000.0	18000.0	8398.4	Trill	17.199333	22.554115	NaN	NaN	107.836806	0.000000
52	Spectrogram 1	4	2126.550	2126.617	4000.0	18000.0	7617.2	Trill	10.846002	17.702155	NaN	NaN	78.353794	0.000000
53	Spectrogram 1	4	2126.666	2126.733	4889.6	13916.5	7519.5	Trill						
54	Spectrogram 1	4	2126.798	2126.855	4325.4	13352.3	7617.2	Trill						
55	Spectrogram 1	3	2630.300	2630.630	4000.0	18000.0	7128.9	Trill	14.976542	22.620466	NaN	NaN	93.004661	0.000000
65	Spectrogram 1	2	3350.800	3351.290	4000.0	18000.0	7128.9	Trill	20.356477	29.417990	NaN	NaN	149.608412	0.000000
49	Spectrogram 1	1	1736.330	1736.890	4000.0	18000.0	8300.8	Trillphee	18.711423	27.337533	NaN	NaN	137.442249	0.000000
4	Spectrogram 1	4	449.708	449.720	3353.7	14939.0	10742.2	Twitter						
5	Spectrogram 1	4	449.871	449.910	4000.0	18000.0	6250.0	Twitter	13.201181	24.240569	NaN	NaN	67.974624	0.000000
6	Spectrogram 1	4	450.029	450.083	4000.0	18000.0	6250.0	Twitter	7.013215	17.605350	NaN	NaN	46.121740	0.000000
7	Spectrogram 1	4	450.181	450.242	3385.1	12035.9	6054.7	Twitter						
8	Spectrogram 1	4	450.348	450.403	3385.1	11095.6	6054.7	Twitter						
9	Spectrogram 1	4	450.483	450.555	3009.0	11471.7	6054.7	Twitter						
10	Spectrogram 1	4	450.615	450.702	2820.9	9967.2	5957.0	Twitter						
11	Spectrogram 1	4	450.780	450.820	4000.0	18000.0	4980.5	Twitter	9.798712	15.083986	NaN	NaN	60.440454	0.000000
12	Spectrogram 1	4	732.596	732.639	4000.0	18000.0	6445.3	Twitter	9.903789	20.556941	NaN	NaN	53.849517	0.000000
13	Spectrogram 1	4	732.757	732.806	4000.0	18000.0	6543.0	Twitter	9.145977	18.935158	NaN	NaN	51.842556	0.000000
14	Spectrogram 1	4	732.902	732.959	4000.0	18000.0	6054.7	Twitter	7.207178	15.568870	NaN	NaN	50.467725	0.000000
15	Spectrogram 1	4	733.044	733.113	3761.2	11095.6	5761.7	Twitter						
17	Spectrogram 1	4	1432.850	1432.877	4000.0	18000.0	9765.6	Twitter	9.904883	15.980057	NaN	NaN	59.158551	0.000000
18	Spectrogram 1	4	1432.989	1433.025	4000.0	18000.0	8789.1	Twitter	7.350122	18.004694	NaN	NaN	45.041013	0.000000
19	Spectrogram 1	4	1433.127	1433.178	4325.4	13728.4	6933.6	Twitter						
20	Spectrogram 1	4	1433.269	1433.316	3949.3	13916.5	6933.6	Twitter						
21	Spectrogram 1	4	1433.400	1433.453	3573.1	14104.5	6738.3	Twitter						
22	Spectrogram 1	4	1433.530	1433.589	5077.6	13352.3	6640.6	Twitter						
23	Spectrogram 1	4	1433.670	1433.731	3949.3	12600.0	7617.2	Twitter						
24	Spectrogram 1	4	1433.792	1433.855	4325.4	11659.7	7031.2	Twitter						
25	Spectrogram 1	4	1433.918	1433.961	5077.6	9779.1	6933.6	Twitter						
30	Spectrogram 1	4	1706.390	1706.418	4000.0	18000.0	10156.2	Twitter	7.751689	19.071892	NaN	NaN	62.418355	0.000000
31	Spectrogram 1	4	1706.516	1706.554	3385.1	14856.8	10644.5	Twitter						
32	Spectrogram 1	4	1706.652	1706.697	5453.7	13540.3	10253.9	Twitter						
33	Spectrogram 1	4	1706.788	1706.845	4137.3	13352.3	8007.8	Twitter						
34	Spectrogram 1	4	1706.920	1706.985	3949.3	12976.2	9472.7	Twitter						
35	Spectrogram 1	4	1707.073	1707.132	3197.0	13164.2	7421.9	Twitter						
36	Spectrogram 1	4	1707.203	1707.264	3385.1	11659.7	7226.6	Twitter						
37	Spectrogram 1	4	1707.331	1707.390	4513.4	10343.3	7128.9	Twitter						
38	Spectrogram 1	4	1707.467	1707.500	5077.6	9591.1	7226.6	Twitter						
39	Spectrogram 1	1	1707.780	1707.822	4000.0	18000.0	11328.1	Twitter	9.469937	19.563399	NaN	NaN	49.172126	0.000000
40	Spectrogram 1	1	1707.895	1707.925	4701.5	13540.3	7812.5	Twitter						
41	Spectrogram 1	1	1708.005	1708.035	4701.5	13164.2	7519.5	Twitter						
42	Spectrogram 1	1	1708.119	1708.149	3385.1	13164.2	7617.2	Twitter						
43	Spectrogram 1	1	1708.228	1708.261	4000.0	18000.0	7714.8	Twitter	7.576077	18.925898	NaN	NaN	47.233712	0.000000
44	Spectrogram 1	1	1708.344	1708.377	4889.6	13164.2	7421.9	Twitter						
45	Spectrogram 1	1	1708.450	1708.485	5077.6	12600.0	7324.2	Twitter						
46	Spectrogram 1	1	1708.552	1708.590	5829.9	11095.6	8203.1	Twitter						
47	Spectrogram 1	1	1708.652	1708.668	3658.5	14024.4	7910.2	Twitter						
56	Spectrogram 1	4	3317.060	3317.090	4000.0	18000.0	9668.0	Twitter	7.241321	18.665668	NaN	NaN	50.113522	0.000000
57	Spectrogram 1	4	3317.204	3317.241	3949.3	12223.9	7519.5	Twitter						
58	Spectrogram 1	4	3317.347	3317.397	3949.3	11847.8	7324.2	Twitter						
59	Spectrogram 1	4	3317.493	3317.546	3949.3	11659.7	6250.0	Twitter						
60	Spectrogram 1	4	3317.635	3317.698	3573.1	10907.5	5957.0	Twitter						
61	Spectrogram 1	4	3317.780	3317.839	2632.8	11283.6	5957.0	Twitter						
62	Spectrogram 1	4	3317.926	3317.999	2632.8	10719.4	5957.0	Twitter						
63	Spectrogram 1	4	3318.066	3318.150	3385.1	9403.0	5664.1	Twitter						
64	Spectrogram 1	4	3318.203	3318.251	3385.1	8274.7	4882.8	Twitter						
68	Spectrogram 1	4	733.193	733.246	2397.3	12500.0	7519.5	Twitter						
