Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
67	Spectrogram 1	1	837.168	837.259	6489.3	11635.9	7519.5	P-peep						
434	Spectrogram 1	2	3329.758	3329.773	3448.3	9827.6	6738.3	Peep						
162	Spectrogram 1	2	1726.469	1726.498	5389.5	8838.8	6543.0	Peep						
4	Spectrogram 1	1	66.570	68.760	4000.0	18000.0	8691.4	Phee	6.451736	15.000000	NaN	NaN	178.988375	0.000000
13	Spectrogram 1	4	256.070	258.740	4000.0	18000.0	7519.5	Phee	5.222652	15.000000	NaN	NaN	137.706162	0.000000
21	Spectrogram 1	1	328.824	330.730	4000.0	18000.0	8789.1	Phee	20.746187	39.364204	NaN	NaN	183.357782	0.000000
28	Spectrogram 1	3	435.080	437.400	4000.0	18000.0	7714.8	Phee	4.569412	15.000000	NaN	NaN	70.386385	0.000000
30	Spectrogram 1	4	485.820	485.960	4000.0	18000.0	6933.6	Phee	4.713497	15.000000	NaN	NaN	75.782881	0.000000
49	Spectrogram 1	1	634.060	635.937	7384.3	14544.9	8593.7	Phee						
50	Spectrogram 1	1	656.830	658.726	4000.0	18000.0	8789.1	Phee	5.244210	15.000000	NaN	NaN	133.753960	0.000000
57	Spectrogram 1	1	727.160	729.478	4000.0	18000.0	8886.7	Phee	4.526242	15.000000	NaN	NaN	135.011703	0.000000
59	Spectrogram 1	1	759.060	761.630	4000.0	18000.0	8984.4	Phee	5.780500	15.000000	NaN	NaN	164.613082	0.000000
60	Spectrogram 1	1	771.742	774.132	4000.0	18000.0	8886.7	Phee	5.041005	15.000000	NaN	NaN	128.894312	0.000000
61	Spectrogram 1	4	787.310	787.520	4000.0	18000.0	6640.6	Phee	6.461751	15.000000	NaN	NaN	92.120199	0.000000
62	Spectrogram 1	4	787.580	790.020	4000.0	18000.0	7519.5	Phee	6.198860	15.000000	NaN	NaN	137.790799	0.000000
64	Spectrogram 1	1	812.178	812.252	3693.2	12784.1	8789.1	Phee						
65	Spectrogram 1	1	812.335	812.547	5397.7	13636.4	9082.0	Phee						
68	Spectrogram 1	1	837.325	839.268	4000.0	18000.0	8691.4	Phee	4.888669	15.000000	NaN	NaN	109.656811	0.000000
75	Spectrogram 1	1	958.280	960.131	4000.0	18000.0	8886.7	Phee	5.198743	15.000000	NaN	NaN	123.033587	0.000000
78	Spectrogram 1	1	993.390	995.308	4000.0	18000.0	8984.4	Phee	5.061516	15.000000	NaN	NaN	125.328625	0.000000
81	Spectrogram 1	1	1046.734	1048.612	4000.0	18000.0	8886.7	Phee	6.267820	15.000000	NaN	NaN	121.691727	0.000000
82	Spectrogram 1	1	1053.280	1055.381	4000.0	18000.0	8789.1	Phee	21.458506	42.094135	NaN	NaN	101.880720	0.000000
83	Spectrogram 1	1	1063.990	1066.400	4000.0	18000.0	8789.1	Phee	5.045886	15.000000	NaN	NaN	109.875865	0.000000
84	Spectrogram 1	4	1070.260	1071.720	4000.0	18000.0	7519.5	Phee	5.881805	15.000000	NaN	NaN	113.304234	0.000000
93	Spectrogram 1	1	1082.556	1084.168	5161.3	13225.8	8789.1	Phee						
94	Spectrogram 1	1	1091.883	1093.806	4000.0	18000.0	8691.4	Phee	6.965811	15.000000	NaN	NaN	85.504854	0.000000
95	Spectrogram 1	1	1094.570	1095.766	4000.0	18000.0	8593.7	Phee	6.179578	15.000000	NaN	NaN	111.210132	0.000000
96	Spectrogram 1	1	1113.590	1115.674	4000.0	18000.0	9082.0	Phee	5.356550	15.000000	NaN	NaN	120.839764	0.000000
97	Spectrogram 1	1	1136.950	1138.830	4000.0	18000.0	8886.7	Phee	6.103784	15.000000	NaN	NaN	161.322904	0.000000
100	Spectrogram 1	1	1153.619	1155.818	4000.0	18000.0	8886.7	Phee	6.219245	15.000000	NaN	NaN	146.565217	0.000000
101	Spectrogram 1	1	1197.280	1199.093	4000.0	18000.0	8496.1	Phee	9.517895	15.000000	NaN	NaN	96.601221	0.000000
111	Spectrogram 1	1	1311.770	1313.826	4000.0	18000.0	8789.1	Phee	4.570675	15.000000	NaN	NaN	125.147275	0.000000
117	Spectrogram 1	4	1420.400	1422.750	4000.0	18000.0	7714.8	Phee	5.528620	15.000000	NaN	NaN	139.566060	0.000000
135	Spectrogram 1	1	1484.644	1486.291	4000.0	18000.0	8691.4	Phee	20.138491	37.864787	NaN	NaN	186.378047	0.000000
136	Spectrogram 1	1	1493.700	1495.860	4000.0	18000.0	8984.4	Phee	5.693353	15.000000	NaN	NaN	136.802956	0.000000
139	Spectrogram 1	1	1522.380	1524.379	4000.0	18000.0	9082.0	Phee	4.336835	15.000000	NaN	NaN	127.516087	0.000000
