Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
493	Spectrogram 1	2	23.260	23.720	4000.0	18000.0	7421.9	Trill	12.522290	21.272522	NaN	NaN	91.528598	0.000000
494	Spectrogram 1	2	24.730	24.990	4000.0	18000.0	8496.1	Trill	12.825627	16.119758	NaN	NaN	80.481627	0.000000
495	Spectrogram 1	2	27.700	27.949	4000.0	18000.0	7128.9	Trill	10.126000	15.081074	NaN	NaN	61.722299	0.000000
496	Spectrogram 1	2	53.898	54.125	4000.0	18000.0	8007.8	Trill	14.056253	18.302421	NaN	NaN	113.136228	0.000000
497	Spectrogram 1	2	66.422	66.516	4000.0	18000.0	6835.9	Trill	12.123448	15.238160	NaN	NaN	90.409429	0.000000
498	Spectrogram 1	2	106.540	106.840	4000.0	18000.0	7324.2	Trill	12.952461	16.210063	NaN	NaN	104.428214	0.000000
499	Spectrogram 1	2	127.060	127.490	4000.0	18000.0	6835.9	Trill	12.729969	18.472606	NaN	NaN	113.779793	0.000000
826	Spectrogram 1	3	134.060	134.657	4000.0	18000.0	8398.4	Trill	7.393132	12.875426	NaN	NaN	67.598014	0.000000
500	Spectrogram 1	2	134.860	135.220	4000.0	18000.0	8007.8	Trill	15.220438	20.514875	NaN	NaN	112.147648	0.000000
1	Spectrogram 1	1	136.840	137.514	4000.0	18000.0	7226.6	Trill	20.595058	26.196341	NaN	NaN	199.426136	0.000000
2	Spectrogram 1	1	137.690	138.140	4000.0	18000.0	9277.3	Phee	21.099849	31.259197	NaN	NaN	236.302747	0.000000
827	Spectrogram 1	3	138.980	139.620	4000.0	18000.0	8203.1	Trill	13.854776	18.631280	NaN	NaN	129.984609	0.000000
828	Spectrogram 1	3	150.240	150.995	4000.0	18000.0	8984.4	Trill	7.677573	13.323758	NaN	NaN	82.058951	0.000000
501	Spectrogram 1	2	152.150	152.410	4000.0	18000.0	7226.6	Trill	10.829456	16.506678	NaN	NaN	92.266347	0.000000
502	Spectrogram 1	2	167.870	167.960	4000.0	18000.0	7910.2	Trill	9.800521	14.069538	NaN	NaN	91.486715	0.000000
5	Spectrogram 1	1	182.980	183.340	4000.0	18000.0	7226.6	Trill	11.732502	13.932670	NaN	NaN	70.183645	0.000000
6	Spectrogram 1	1	190.160	190.312	4000.0	18000.0	7421.9	Trill	16.920139	19.128210	NaN	NaN	100.369404	0.000000
1164	Spectrogram 1	1	190.352	190.420	5606.2	10556.0	7910.2	Trill						
7	Spectrogram 1	1	190.480	190.530	4000.0	18000.0	7910.2	Trill	13.283323	14.127569	NaN	NaN	83.502181	0.000000
8	Spectrogram 1	1	193.650	193.860	4000.0	18000.0	7226.6	Trill	12.893202	15.002714	NaN	NaN	77.587475	0.000000
504	Spectrogram 1	2	196.510	196.700	4000.0	18000.0	6933.6	Trill	8.348440	11.913260	NaN	NaN	55.330917	0.000000
505	Spectrogram 1	2	226.480	226.776	4000.0	18000.0	7519.5	Trill	8.549044	13.639585	NaN	NaN	80.603499	0.000000
506	Spectrogram 1	2	240.820	240.900	4000.0	18000.0	7128.9	Trill	11.247677	14.138137	NaN	NaN	74.715699	0.000000
509	Spectrogram 1	2	269.500	269.620	4000.0	18000.0	7812.5	Trill	7.808606	13.770420	NaN	NaN	61.635892	0.000000
510	Spectrogram 1	2	311.330	311.430	4000.0	18000.0	7910.2	Trill	13.127923	17.069771	NaN	NaN	123.963300	0.000000
511	Spectrogram 1	2	313.080	313.300	4000.0	18000.0	7421.9	Trill	15.233282	18.291163	NaN	NaN	135.197950	0.000000
512	Spectrogram 1	2	319.260	319.490	4000.0	18000.0	7617.2	Trill	10.751692	13.268651	NaN	NaN	76.938343	0.000000
513	Spectrogram 1	2	327.917	328.226	4000.0	18000.0	7714.8	Trill	11.853668	18.921509	NaN	NaN	105.310134	0.000000
12	Spectrogram 1	1	370.370	370.830	4000.0	18000.0	7324.2	Trill	10.938729	14.206853	NaN	NaN	79.117050	0.000000
515	Spectrogram 1	2	371.550	371.874	4000.0	18000.0	7714.8	Trill	15.670730	19.701071	NaN	NaN	140.837543	0.000000
13	Spectrogram 1	1	376.860	377.050	4000.0	18000.0	7519.5	Trill	13.892739	14.433378	NaN	NaN	66.589553	0.000000
517	Spectrogram 1	2	391.092	391.353	4000.0	18000.0	7812.5	Trill	11.250406	16.539053	NaN	NaN	115.738815	0.000000
16	Spectrogram 1	1	393.488	393.751	4000.0	18000.0	8300.8	Trill	11.113008	17.472153	NaN	NaN	104.341533	0.000000
518	Spectrogram 1	2	399.529	399.620	4000.0	18000.0	7812.5	Trill	10.453448	13.384918	NaN	NaN	69.420229	0.000000
519	Spectrogram 1	2	410.300	410.370	4000.0	18000.0	8496.1	Trill	9.114018	15.791485	NaN	NaN	107.830908	0.000000
520	Spectrogram 1	2	410.464	410.507	4000.0	18000.0	8300.8	Trill	7.064430	10.637111	NaN	NaN	74.544289	0.000000
521	Spectrogram 1	2	429.669	429.930	4000.0	18000.0	7714.8	Trill	10.664626	15.927759	NaN	NaN	100.066299	0.000000
838	Spectrogram 1	3	462.862	463.250	4000.0	18000.0	9375.0	Trill	10.142481	17.067743	NaN	NaN	104.696165	0.000000
839	Spectrogram 1	3	475.090	475.626	4000.0	18000.0	9179.7	Trill	11.356001	17.879497	NaN	NaN	141.488983	0.000000
840	Spectrogram 1	3	479.341	480.051	4000.0	18000.0	8593.7	Trillphee	9.946718	18.889658	NaN	NaN	112.912429	0.000000
522	Spectrogram 1	2	551.552	551.799	4000.0	18000.0	8105.5	Trill	7.022458	10.948361	NaN	NaN	77.582064	0.000000
1063	Spectrogram 1	4	557.692	560.200	4000.0	18000.0	7812.5	Phee	5.448456	15.000000	NaN	NaN	202.204214	0.000000
40	Spectrogram 1	1	564.180	564.710	4000.0	18000.0	7617.2	Trill	16.861418	21.667577	NaN	NaN	139.809000	0.000000
523	Spectrogram 1	2	590.612	590.930	4000.0	18000.0	7617.2	Trill	8.816558	12.038025	NaN	NaN	68.664408	0.000000
524	Spectrogram 1	2	597.281	597.600	4000.0	18000.0	7519.5	Trill	12.760998	16.987512	NaN	NaN	113.297329	0.000000
525	Spectrogram 1	2	602.390	602.779	4000.0	18000.0	6250.0	Trill	13.567966	16.048636	NaN	NaN	99.465527	0.000000
841	Spectrogram 1	3	640.490	641.009	4000.0	18000.0	8496.1	Trill	9.241160	13.752882	NaN	NaN	89.904113	0.000000
45	Spectrogram 1	1	663.430	663.489	4000.0	18000.0	8496.1	Twitter	12.550956	17.212508	NaN	NaN	89.053745	0.000000
46	Spectrogram 1	1	663.620	663.653	4000.0	18000.0	8007.8	Twitter	8.491466	16.523312	NaN	NaN	51.114352	0.000000
1165	Spectrogram 1	1	663.756	663.788	5959.8	12677.3	7421.9	Twitter						
1166	Spectrogram 1	1	663.883	663.915	6136.5	13207.6	7324.2	Twitter						
1167	Spectrogram 1	1	664.011	664.052	5959.8	15152.1	7226.6	Twitter						
1168	Spectrogram 1	1	664.144	664.176	5959.8	14445.0	7324.2	Twitter						
1169	Spectrogram 1	1	664.265	664.299	5959.8	14268.3	7324.2	Twitter						
1170	Spectrogram 1	1	664.382	664.418	5783.0	13914.7	7324.2	Twitter						
1171	Spectrogram 1	1	664.494	664.538	6490.1	13737.9	8398.4	Twitter						
1172	Spectrogram 1	1	664.613	664.650	7374.0	14268.3	7910.2	Twitter						
842	Spectrogram 1	3	688.768	689.118	4000.0	18000.0	7519.5	Trill	10.629724	16.716925	NaN	NaN	94.057685	0.000000
51	Spectrogram 1	1	769.830	770.947	4000.0	18000.0	8789.1	Trillphee	23.109691	33.303587	NaN	NaN	243.695316	0.000000
1248	Spectrogram 1	1	770.997	771.060	8069.9	13525.9	9375.0	Phee						
1249	Spectrogram 1	1	771.185	771.247	8069.9	13744.2	9082.0	Phee						
52	Spectrogram 1	1	771.424	771.470	4000.0	18000.0	8984.4	P-peep	21.340110	28.559809	NaN	NaN	178.148443	0.000000
528	Spectrogram 1	2	776.670	777.860	4000.0	18000.0	8789.1	Trillphee	17.771462	32.212031	NaN	NaN	246.583762	0.000000
53	Spectrogram 1	1	784.270	784.528	4000.0	18000.0	9082.0	Trill	14.480271	19.093852	NaN	NaN	100.647355	0.000000
54	Spectrogram 1	1	788.213	788.290	4000.0	18000.0	8886.7	Trill	14.053524	18.004594	NaN	NaN	109.869565	0.000000
843	Spectrogram 1	3	792.470	792.799	4000.0	18000.0	8886.7	Trill	11.077663	16.409221	NaN	NaN	111.930680	0.000000
844	Spectrogram 1	3	800.010	800.270	4000.0	18000.0	8789.1	Trill	9.383616	14.218372	NaN	NaN	116.292001	0.000000
55	Spectrogram 1	1	801.000	801.230	4000.0	18000.0	8789.1	Trill	15.003975	19.697517	NaN	NaN	114.015315	0.000000
529	Spectrogram 1	2	805.390	805.470	4000.0	18000.0	8300.8	Trill	15.113372	18.543304	NaN	NaN	131.145863	0.000000
56	Spectrogram 1	1	807.890	807.980	4000.0	18000.0	8886.7	Trill	12.113673	16.929106	NaN	NaN	100.965403	0.000000
57	Spectrogram 1	1	812.449	812.640	4000.0	18000.0	7421.9	Trill	18.870121	24.405306	NaN	NaN	175.352108	0.000000
58	Spectrogram 1	1	812.735	812.785	4000.0	18000.0	8300.8	Trill	16.276371	19.693591	NaN	NaN	149.025878	0.000000
59	Spectrogram 1	1	812.920	812.980	4000.0	18000.0	8789.1	P-peep	11.343757	12.856448	NaN	NaN	100.341540	0.000000
60	Spectrogram 1	1	818.790	818.866	4000.0	18000.0	8593.7	Trill	14.645688	18.975559	NaN	NaN	133.900173	0.000000
1064	Spectrogram 1	2	831.858	833.406	4000.0	18000.0	8984.4	Phee	6.122304	15.000000	NaN	NaN	89.731086	0.000000
1119	Spectrogram 1	2	833.988	835.142	4000.0	18000.0	9082.0	Phee	5.891942	15.000000	NaN	NaN	70.015440	0.000000
852	Spectrogram 1	3	944.130	944.920	4000.0	18000.0	8593.7	Trillphee	8.679178	17.900137	NaN	NaN	136.545981	0.000000
535	Spectrogram 1	2	968.928	969.130	4000.0	18000.0	8300.8	Trill	11.962598	15.443064	NaN	NaN	92.805334	0.000000
973	Spectrogram 1	4	970.060	970.130	4000.0	18000.0	9082.0	Twitter	11.255929	18.991054	NaN	NaN	98.947744	0.000000
974	Spectrogram 1	4	970.220	970.267	4000.0	18000.0	7519.5	Twitter	11.611437	22.173291	NaN	NaN	67.574312	0.000000
975	Spectrogram 1	4	970.370	970.424	4000.0	18000.0	7421.9	Twitter	8.426050	16.968721	NaN	NaN	63.974593	0.000000
1174	Spectrogram 1	4	970.514	970.576	4545.5	14798.6	7421.9	Twitter						
1175	Spectrogram 1	4	970.654	970.725	5606.2	13207.6	6933.6	Twitter						
1176	Spectrogram 1	4	970.800	970.848	5606.2	11439.8	6152.3	Twitter						
536	Spectrogram 1	2	992.920	993.070	4000.0	18000.0	8203.1	Trill	15.941989	20.187151	NaN	NaN	157.291305	0.000000
854	Spectrogram 1	3	1005.960	1006.020	4000.0	18000.0	8300.8	P-peep	8.592441	13.696089	NaN	NaN	134.491846	0.000000
537	Spectrogram 1	2	1017.334	1017.410	4000.0	18000.0	7812.5	Trill	8.141988	11.206156	NaN	NaN	78.103675	0.000000
855	Spectrogram 1	3	1038.970	1039.050	4000.0	18000.0	8007.8	P-peep	9.319621	14.617856	NaN	NaN	119.575847	0.000000
1143	Spectrogram 1	3	1039.141	1039.573	7550.7	11086.3	9277.3	Phee						
1126	Spectrogram 1	3	1039.644	1040.070	4000.0	18000.0	9277.3	Phee	6.736039	15.000000	NaN	NaN	132.815515	0.000000
539	Spectrogram 1	2	1085.490	1086.948	4000.0	18000.0	9179.7	Phee	15.591199	32.224697	NaN	NaN	68.936599	0.000000
541	Spectrogram 1	2	1087.749	1089.046	4000.0	18000.0	8789.1	Phee	16.035764	32.379034	NaN	NaN	65.480948	0.000000
545	Spectrogram 1	2	1135.850	1136.160	4000.0	18000.0	7519.5	Trill	9.962953	13.983580	NaN	NaN	74.740910	0.000000
547	Spectrogram 1	2	1174.540	1174.720	4000.0	18000.0	7226.6	Trill	10.164023	13.415110	NaN	NaN	67.142565	0.000000
73	Spectrogram 1	1	1257.780	1258.276	4000.0	18000.0	7031.2	Trill	25.471235	30.132340	NaN	NaN	203.363328	0.000000
74	Spectrogram 1	1	1260.080	1260.120	4000.0	18000.0	11132.8	Twitter	13.593504	22.740463	NaN	NaN	74.316667	0.000000
75	Spectrogram 1	1	1260.216	1260.237	4000.0	18000.0	8789.1	Twitter	13.698456	19.256248	NaN	NaN	69.261301	0.000000
1132	Spectrogram 1	1	1260.351	1260.377	6375.9	14980.1	7324.2	Twitter						
1133	Spectrogram 1	1	1260.489	1260.517	6688.8	16544.5	7128.9	Twitter						
1134	Spectrogram 1	1	1260.620	1260.659	5593.7	15136.5	7128.9	Twitter						
1135	Spectrogram 1	1	1260.752	1260.793	5750.1	17326.7	7031.2	Twitter						
1136	Spectrogram 1	1	1260.878	1260.913	5437.2	15136.5	7031.2	Twitter						
1137	Spectrogram 1	1	1261.006	1261.043	5750.1	16544.5	7128.9	Twitter						
1138	Spectrogram 1	1	1261.124	1261.164	5750.1	17483.1	7031.2	Twitter						
1139	Spectrogram 1	1	1261.242	1261.284	5750.1	15449.4	7128.9	Twitter						
