Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	2	519.070	519.686	4000.0	18000.0	8398.4	Phee	8.714656	15.000000	NaN	NaN	184.550790	0.000000
2	Spectrogram 1	2	519.830	520.330	4000.0	18000.0	8300.8	Phee	9.104608	15.000000	NaN	NaN	137.869243	0.000000
3	Spectrogram 1	2	783.270	783.722	4000.0	18000.0	8984.4	Phee	8.788188	15.000000	NaN	NaN	94.084600	0.000000
4	Spectrogram 1	2	844.270	845.450	4000.0	18000.0	8789.1	Phee	10.012303	15.000000	NaN	NaN	155.010516	0.000000
5	Spectrogram 1	2	845.630	846.060	4000.0	18000.0	8105.5	Phee	10.901260	15.000000	NaN	NaN	125.871044	0.000000
6	Spectrogram 1	4	1970.480	1972.850	4000.0	18000.0	8398.4	Phee	6.239235	15.000000	NaN	NaN	140.063943	0.000000
7	Spectrogram 1	2	2079.340	2079.986	4000.0	18000.0	8691.4	Phee	8.224068	15.000000	NaN	NaN	149.987354	0.000000
8	Spectrogram 1	2	2080.110	2080.772	4000.0	18000.0	8398.4	Phee	8.996902	15.000000	NaN	NaN	181.364587	0.000000
9	Spectrogram 1	4	2158.340	2160.406	4000.0	18000.0	8105.5	Phee	3.944955	15.000000	NaN	NaN	135.891859	0.000000
10	Spectrogram 1	4	2160.480	2160.880	4000.0	18000.0	8007.8	Phee	4.088790	15.000000	NaN	NaN	56.532912	0.000000
11	Spectrogram 1	4	2185.832	2187.891	4000.0	18000.0	8203.1	Phee	4.179924	15.000000	NaN	NaN	95.735701	0.000000
12	Spectrogram 1	4	2807.112	2808.510	4000.0	18000.0	8105.5	Phee	4.989617	15.000000	NaN	NaN	64.532145	0.000000
13	Spectrogram 1	1	3704.458	3706.386	4000.0	18000.0	8886.7	Phee	4.876604	15.000000	NaN	NaN	125.756380	0.000000
14	Spectrogram 1	1	3775.974	3778.010	4000.0	18000.0	9082.0	Phee	4.244936	15.000000	NaN	NaN	135.831405	0.000000
15	Spectrogram 1	1	3810.760	3812.776	4000.0	18000.0	9179.7	Phee	5.793694	15.000000	NaN	NaN	165.080320	0.000000
16	Spectrogram 1	1	3813.570	3814.942	4000.0	18000.0	9082.0	Phee	6.852970	15.000000	NaN	NaN	198.087829	0.000000
17	Spectrogram 1	4	3854.652	3856.290	4000.0	18000.0	9375.0	Phee	5.925886	15.000000	NaN	NaN	140.743258	0.000000
18	Spectrogram 1	3	3925.073	3926.360	4000.0	18000.0	8886.7	Phee	3.966625	15.000000	NaN	NaN	103.900812	0.000000
19	Spectrogram 1	4	4230.890	4233.300	4000.0	18000.0	8007.8	Phee	5.608073	15.000000	NaN	NaN	105.690561	0.000000
20	Spectrogram 1	4	4233.380	4233.610	4000.0	18000.0	7910.2	Phee	5.307996	15.000000	NaN	NaN	79.089776	0.000000
21	Spectrogram 1	4	4283.914	4286.520	4000.0	18000.0	8007.8	Phee	5.241686	15.000000	NaN	NaN	124.868823	0.000000
22	Spectrogram 1	4	4294.368	4296.530	4000.0	18000.0	8105.5	Phee	4.923150	15.000000	NaN	NaN	81.307727	0.000000
23	Spectrogram 1	1	4375.401	4377.187	4000.0	18000.0	9082.0	Phee	5.188159	15.000000	NaN	NaN	106.143245	0.000000
24	Spectrogram 1	4	4381.156	4383.430	4000.0	18000.0	8300.8	Phee	4.271645	15.000000	NaN	NaN	94.470977	0.000000
25	Spectrogram 1	1	4414.280	4416.460	4000.0	18000.0	8886.7	Phee	4.602795	15.000000	NaN	NaN	111.273059	0.000000
26	Spectrogram 1	1	5063.270	5063.320	4000.0	18000.0	8398.4	P-peep	18.891892	22.188724	NaN	NaN	174.153406	0.000000
27	Spectrogram 1	2	2077.750	2078.530	4000.0	18000.0	9960.9	Phee	13.013957	27.710276	NaN	NaN	93.455408	0.000000
28	Spectrogram 1	2	2078.580	2078.650	4000.0	18000.0	8105.5	Phee	14.471214	25.001176	NaN	NaN	81.776026	0.000000
29	Spectrogram 1	2	2078.710	2078.800	4000.0	18000.0	8691.4	Phee	14.897506	23.694709	NaN	NaN	133.423403	0.000000
30	Spectrogram 1	1	4242.765	4244.450	4000.0	18000.0	8984.4	Phee	9.691411	26.394115	NaN	NaN	137.979491	0.000000
31	Spectrogram 1	1	4736.519	4736.575	7515.6	10185.7	8300.8	Phee						
32	Spectrogram 1	1	4736.650	4737.084	4000.0	18000.0	8691.4	Phee	10.771346	22.918909	NaN	NaN	77.509304	0.000000
33	Spectrogram 1	3	5472.670	5473.120	4000.0	18000.0	9375.0	Phee	15.079466	25.150573	NaN	NaN	186.597394	0.000000
34	Spectrogram 1	3	5604.990	5605.910	4000.0	18000.0	9179.7	Phee	15.603418	33.071381	NaN	NaN	53.825978	0.000000
35	Spectrogram 1	1	5728.580	5728.840	4000.0	18000.0	8398.4	Phee	15.681026	25.634469	NaN	NaN	169.542844	0.000000
36	Spectrogram 1	1	5729.420	5729.460	4000.0	18000.0	7910.2	Phee	15.817868	22.649268	NaN	NaN	177.247154	0.000000
37	Spectrogram 1	1	5729.520	5729.950	4000.0	18000.0	8398.4	Phee	18.367401	31.292086	NaN	NaN	209.963295	0.000000
38	Spectrogram 1	1	5730.259	5730.310	4000.0	18000.0	7910.2	Phee	15.352589	25.703271	NaN	NaN	212.316394	0.000000
39	Spectrogram 1	1	5730.470	5730.540	4000.0	18000.0	8105.5	Phee	14.058388	23.447831	NaN	NaN	144.237776	0.000000
40	Spectrogram 1	2	5996.200	5996.790	4000.0	18000.0	8886.7	Phee	12.270486	20.559335	NaN	NaN	110.527790	0.000000
41	Spectrogram 1	2	33.330	33.755	4000.0	18000.0	7617.2	Trill	16.166428	17.581420	NaN	NaN	108.559068	0.000000
42	Spectrogram 1	2	54.221	54.730	4000.0	18000.0	7617.2	Trill	12.255313	14.517701	NaN	NaN	97.086474	0.000000
43	Spectrogram 1	4	310.420	310.823	4000.0	18000.0	7714.8	Trill	7.359880	11.140738	NaN	NaN	68.808697	0.000000
44	Spectrogram 1	2	648.950	649.501	4000.0	18000.0	7617.2	Trill	11.316585	14.603688	NaN	NaN	84.473037	0.000000
45	Spectrogram 1	1	712.170	712.260	4000.0	18000.0	7324.2	Trill	12.307363	17.525069	NaN	NaN	99.800886	0.000000
46	Spectrogram 1	2	728.190	729.004	4000.0	18000.0	7519.5	Trill	11.779887	16.332002	NaN	NaN	103.723370	0.000000
47	Spectrogram 1	1	771.263	771.530	4000.0	18000.0	7421.9	Trill	14.137683	18.291585	NaN	NaN	113.553808	0.000000
48	Spectrogram 1	2	858.790	859.083	4000.0	18000.0	8007.8	Trill	14.208231	16.674095	NaN	NaN	106.564417	0.000000
49	Spectrogram 1	2	978.270	978.641	4000.0	18000.0	7519.5	Trill	9.760406	13.325582	NaN	NaN	86.785800	0.000000
50	Spectrogram 1	2	1003.520	1003.841	4000.0	18000.0	7910.2	Trill	11.875970	15.237848	NaN	NaN	108.631108	0.000000
51	Spectrogram 1	2	1093.909	1093.949	4000.0	18000.0	7128.9	Trill	10.778552	16.537789	NaN	NaN	105.110015	0.000000
52	Spectrogram 1	2	1098.600	1098.943	4000.0	18000.0	8203.1	Trill	11.441526	14.107754	NaN	NaN	84.404300	0.000000
53	Spectrogram 1	1	1159.560	1159.840	4000.0	18000.0	7519.5	Trill	13.945896	17.719148	NaN	NaN	100.251350	0.000000
54	Spectrogram 1	1	1159.920	1159.980	4000.0	18000.0	7910.2	Trill	13.260113	14.816228	NaN	NaN	94.382712	0.000000
55	Spectrogram 1	2	1214.730	1214.840	4000.0	18000.0	8398.4	Trill	7.180475	10.368171	NaN	NaN	47.555883	0.000000
56	Spectrogram 1	2	1385.680	1385.740	4000.0	18000.0	7128.9	Trill	10.416175	15.557837	NaN	NaN	103.852635	0.000000
57	Spectrogram 1	4	1544.890	1545.400	4000.0	18000.0	7519.5	Trill	7.284067	12.148061	NaN	NaN	59.967654	0.000000
