Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
703	Spectrogram 1	3	46.279	46.366	3871.0	10161.3	8105.5	P-peep						
22	Spectrogram 1	1	264.050	264.090	4000.0	18000.0	8691.4	P-peep	11.472286	14.442439	NaN	NaN	71.983146	0.000000
120	Spectrogram 1	1	1521.400	1521.460	4000.0	18000.0	8691.4	P-peep	18.477224	23.427278	NaN	NaN	141.164953	0.000000
121	Spectrogram 1	1	1521.667	1521.730	4000.0	18000.0	8593.7	P-peep	18.194647	25.053521	NaN	NaN	150.188319	0.000000
123	Spectrogram 1	1	1521.829	1521.880	4000.0	18000.0	8691.4	P-peep	19.114126	27.095485	NaN	NaN	153.334101	0.000000
133	Spectrogram 1	1	1608.320	1608.420	4000.0	18000.0	8300.8	P-peep	7.790661	16.107441	NaN	NaN	91.368255	0.000000
253	Spectrogram 1	1	2878.780	2878.830	4000.0	18000.0	8593.7	P-peep	13.119158	18.399724	NaN	NaN	108.417156	0.000000
254	Spectrogram 1	1	2879.300	2879.360	4000.0	18000.0	9082.0	P-peep	13.123448	20.281507	NaN	NaN	117.408004	0.000000
255	Spectrogram 1	1	2879.510	2879.570	4000.0	18000.0	9277.3	P-peep	10.480369	17.805971	NaN	NaN	87.988679	0.000000
256	Spectrogram 1	1	2879.700	2879.760	4000.0	18000.0	9472.7	P-peep	14.691534	23.602545	NaN	NaN	142.626476	0.000000
262	Spectrogram 1	1	2912.320	2912.380	4000.0	18000.0	9082.0	P-peep	7.780379	15.399475	NaN	NaN	84.942722	0.000000
263	Spectrogram 1	1	2912.510	2912.570	4000.0	18000.0	9277.3	P-peep	11.882601	21.495565	NaN	NaN	123.569735	0.000000
377	Spectrogram 1	1	3833.670	3833.720	4000.0	18000.0	8593.7	P-peep	10.162452	16.727760	NaN	NaN	89.354523	0.000000
475	Spectrogram 1	1	5511.070	5511.150	4000.0	18000.0	9765.6	P-peep	7.297856	19.098220	NaN	NaN	80.830266	0.000000
524	Spectrogram 1	2	6450.950	6451.020	4000.0	18000.0	8593.7	P-peep	9.505809	14.902238	NaN	NaN	75.492243	0.000000
547	Spectrogram 1	1	6618.520	6618.590	4000.0	18000.0	8789.1	P-peep	12.002805	18.070024	NaN	NaN	100.684479	0.000000
548	Spectrogram 1	1	6625.460	6625.540	4000.0	18000.0	8593.7	P-peep	12.927345	17.601202	NaN	NaN	107.061849	0.000000
559	Spectrogram 1	1	6730.580	6730.640	4000.0	18000.0	9375.0	P-peep	7.009848	13.635385	NaN	NaN	63.301026	0.000000
9	Spectrogram 1	3	46.451	47.810	4000.0	18000.0	8886.7	Phee	6.184637	15.000000	NaN	NaN	116.454620	0.000000
34	Spectrogram 1	3	418.230	419.800	4000.0	18000.0	8007.8	Phee	4.866284	15.000000	NaN	NaN	86.995645	0.000000
44	Spectrogram 1	3	547.800	548.681	4000.0	18000.0	8203.1	Phee	5.853330	15.000000	NaN	NaN	98.808397	0.000000
46	Spectrogram 1	2	564.620	565.536	4000.0	18000.0	9082.0	Phee	4.030593	15.000000	NaN	NaN	95.032251	0.000000
54	Spectrogram 1	2	655.326	656.638	4000.0	18000.0	8984.4	Phee	4.450415	15.000000	NaN	NaN	96.799837	0.000000
55	Spectrogram 1	2	657.219	658.354	4000.0	18000.0	8984.4	Phee	4.801498	15.000000	NaN	NaN	73.025061	0.000000
108	Spectrogram 1	4	1297.204	1299.730	4000.0	18000.0	7421.9	Phee	4.728917	15.000000	NaN	NaN	106.228428	0.000000
131	Spectrogram 1	3	1557.933	1559.508	4000.0	18000.0	9472.7	Phee	3.030615	15.000000	NaN	NaN	56.367064	0.000000
147	Spectrogram 1	2	1734.205	1736.255	4000.0	18000.0	8984.4	Phee	6.737366	15.000000	NaN	NaN	61.878176	0.000000
185	Spectrogram 1	1	2135.660	2136.085	4000.0	18000.0	8886.7	Phee	9.189523	15.000000	NaN	NaN	115.139633	0.000000
240	Spectrogram 1	3	2674.040	2674.470	4000.0	18000.0	9082.0	Phee	9.625336	19.651253	NaN	NaN	88.663008	0.000000
336	Spectrogram 1	3	3573.580	3573.990	4000.0	18000.0	9375.0	Phee	6.573295	15.000000	NaN	NaN	73.926110	0.000000
343	Spectrogram 1	3	3691.797	3693.330	4000.0	18000.0	8789.1	Phee	4.590376	15.000000	NaN	NaN	71.742136	0.000000
427	Spectrogram 1	2	4494.630	4495.700	4000.0	18000.0	9179.7	Phee	5.273928	15.000000	NaN	NaN	68.792152	0.000000
440	Spectrogram 1	2	4656.198	4657.569	4000.0	18000.0	8789.1	Phee	4.357393	15.000000	NaN	NaN	85.198393	0.000000
447	Spectrogram 1	4	4948.940	4951.340	4000.0	18000.0	7714.8	Phee	5.172910	15.000000	NaN	NaN	118.819903	0.000000
451	Spectrogram 1	3	5112.190	5113.860	4000.0	18000.0	9277.3	Phee	3.915745	15.000000	NaN	NaN	66.439722	0.000000
463	Spectrogram 1	2	5427.020	5427.580	4000.0	18000.0	7714.8	Phee	6.567272	15.000000	NaN	NaN	85.913766	0.000000
484	Spectrogram 1	3	5587.500	5589.489	4000.0	18000.0	9179.7	Phee	4.297694	15.000000	NaN	NaN	88.200509	0.000000
