Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
10	Spectrogram 1	1	410.560	410.630	4000.0	18000.0	8984.4	P-peep	10.478334	17.028766	NaN	NaN	102.771071	0.000000
157	Spectrogram 1	1	2638.234	2638.326	5861.9	10596.7	8203.1	P-peep						
170	Spectrogram 1	2	2741.253	2741.270	4182.9	9807.6	5859.4	P-peep						
3	Spectrogram 1	1	135.670	137.710	4000.0	18000.0	8984.4	Phee	5.221354	15.000000	NaN	NaN	131.712891	0.000000
18	Spectrogram 1	1	616.148	616.879	4000.0	18000.0	7812.5	Phee	14.829163	23.092598	NaN	NaN	115.759454	0.000000
20	Spectrogram 1	1	635.912	635.971	4000.0	18000.0	8398.4	Phee	8.297540	15.862644	NaN	NaN	80.410147	0.000000
21	Spectrogram 1	1	636.098	636.425	4000.0	18000.0	9179.7	Phee	13.867296	27.212992	NaN	NaN	125.644809	0.000000
26	Spectrogram 1	1	735.980	738.296	4000.0	18000.0	8789.1	Phee	4.332162	15.000000	NaN	NaN	98.025112	0.000000
39	Spectrogram 1	1	990.980	992.540	4000.0	18000.0	8984.4	Phee	9.673551	20.201841	NaN	NaN	96.280294	0.000000
41	Spectrogram 1	1	1034.682	1036.044	4000.0	18000.0	8984.4	Phee	20.818397	39.418900	NaN	NaN	173.735490	0.000000
42	Spectrogram 1	1	1036.099	1036.233	3915.7	12048.2	8984.4	Phee						
43	Spectrogram 1	1	1036.292	1036.824	4216.9	12349.4	8984.4	Phee						
77	Spectrogram 1	1	1445.980	1446.980	4000.0	18000.0	8593.7	Phee	9.272020	17.728470	NaN	NaN	89.608678	0.000000
95	Spectrogram 1	1	1803.829	1803.937	4000.0	18000.0	8984.4	Phee	16.031891	23.895792	NaN	NaN	128.884019	0.000000
135	Spectrogram 1	1	2336.480	2336.530	4000.0	18000.0	8007.8	Phee	10.570126	16.139041	NaN	NaN	82.120905	0.000000
136	Spectrogram 1	1	2336.580	2336.640	4000.0	18000.0	8398.4	Phee	13.182483	18.751343	NaN	NaN	100.922400	0.000000
137	Spectrogram 1	1	2336.758	2337.090	4000.0	18000.0	8984.4	Phee	12.706091	22.680810	NaN	NaN	104.957653	0.000000
142	Spectrogram 1	1	2481.553	2482.608	4000.0	18000.0	16601.6	Phee	13.540049	28.913969	NaN	NaN	129.464416	0.000000
147	Spectrogram 1	1	2531.315	2531.507	3915.7	12650.6	8593.7	Phee						
158	Spectrogram 1	1	2638.344	2640.115	4000.0	18000.0	8984.4	Phee	5.064418	15.000000	NaN	NaN	74.750547	0.000000
215	Spectrogram 1	2	3440.110	3441.630	4000.0	18000.0	8789.1	Phee	3.837169	15.000000	NaN	NaN	70.684042	0.000000
216	Spectrogram 1	2	3442.250	3443.376	4000.0	18000.0	8593.7	Phee	3.933532	15.000000	NaN	NaN	64.720648	0.000000
217	Spectrogram 1	1	3556.150	3556.287	4000.0	18000.0	8398.4	Phee	13.528636	29.356059	NaN	NaN	132.272767	0.000000
218	Spectrogram 1	1	3556.330	3557.298	5722.9	14156.6	8984.4	Phee						
219	Spectrogram 1	1	3557.353	3557.545	4216.9	12951.8	8984.4	Phee						
220	Spectrogram 1	1	3557.764	3557.829	5120.5	12048.2	8007.8	Phee						
221	Spectrogram 1	1	3557.878	3558.448	3313.3	12048.2	8398.4	Phee						
252	Spectrogram 1	1	3898.027	3898.283	3012.0	10843.4	8398.4	Phee						
253	Spectrogram 1	1	3898.329	3898.664	5421.7	11445.8	8593.7	Phee						
254	Spectrogram 1	1	3898.752	3899.574	3313.3	11747.0	8789.1	Phee						
255	Spectrogram 1	1	3906.880	3908.968	4000.0	18000.0	8789.1	Phee	4.830432	15.000000	NaN	NaN	127.942429	0.000000
256	Spectrogram 1	4	3918.753	3921.150	4000.0	18000.0	7226.6	Phee	4.676311	15.000000	NaN	NaN	122.785660	0.000000
261	Spectrogram 1	1	4124.130	4126.323	4000.0	18000.0	8593.7	Phee	5.350534	15.000000	NaN	NaN	104.446793	0.000000
263	Spectrogram 1	1	4173.369	4175.385	4000.0	18000.0	8789.1	Phee	5.793181	15.000000	NaN	NaN	140.897896	0.000000
279	Spectrogram 1	4	4518.500	4520.540	4000.0	18000.0	7812.5	Phee	5.435330	15.000000	NaN	NaN	110.866697	0.000000
280	Spectrogram 1	1	4540.370	4542.770	4000.0	18000.0	8984.4	Phee	3.110597	15.000000	NaN	NaN	85.435831	0.000000
285	Spectrogram 1	1	4610.640	4612.452	4000.0	18000.0	8789.1	Phee	4.499443	15.000000	NaN	NaN	107.856877	0.000000
310	Spectrogram 1	1	4750.630	4752.340	4000.0	18000.0	8789.1	Phee	9.301982	24.423431	NaN	NaN	114.109561	0.000000
311	Spectrogram 1	1	4761.310	4763.445	4000.0	18000.0	8789.1	Phee	4.374828	15.000000	NaN	NaN	108.438479	0.000000
313	Spectrogram 1	1	4828.660	4831.032	4000.0	18000.0	8789.1	Phee	4.618220	15.000000	NaN	NaN	122.803832	0.000000
324	Spectrogram 1	1	5055.685	5057.707	4000.0	18000.0	8789.1	Phee	5.573818	15.000000	NaN	NaN	102.114354	0.000000
325	Spectrogram 1	1	5110.011	5112.352	4000.0	18000.0	8789.1	Phee	4.586083	15.000000	NaN	NaN	101.615983	0.000000
328	Spectrogram 1	1	5152.719	5154.888	4000.0	18000.0	8789.1	Phee	6.633507	15.000000	NaN	NaN	80.375562	0.000000
330	Spectrogram 1	1	5164.519	5166.670	4000.0	18000.0	9179.7	Phee	6.179402	15.000000	NaN	NaN	133.080433	0.000000
343	Spectrogram 1	1	5248.260	5250.419	4000.0	18000.0	8789.1	Phee	4.466655	15.000000	NaN	NaN	106.981694	0.000000
346	Spectrogram 1	1	5319.780	5322.005	4000.0	18000.0	8789.1	Phee	4.995106	15.000000	NaN	NaN	117.077531	0.000000
350	Spectrogram 1	1	5441.370	5443.361	4000.0	18000.0	9179.7	Phee	5.849810	15.000000	NaN	NaN	129.210004	0.000000
380	Spectrogram 1	3	5895.940	5896.440	4000.0	18000.0	8984.4	Phee	7.523617	16.099230	NaN	NaN	66.597260	0.000000
1	Spectrogram 1	3	65.381	66.138	4000.0	18000.0	8789.1	Trill	9.492886	16.105698	NaN	NaN	72.032918	0.000000
