Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
63	Spectrogram 1	3	912.358	912.459	8258.0	10517.1	8789.1	P-peep						
65	Spectrogram 1	3	913.927	913.978	6300.2	9161.6	8593.7	P-peep						
143	Spectrogram 1	1	3510.030	3510.187	7996.0	10405.6	8007.8	P-peep						
167	Spectrogram 1	3	4414.542	4414.665	5069.9	11188.8	8398.4	P-peep						
181	Spectrogram 1	3	4849.063	4849.192	7393.6	7544.2	7421.9	P-peep						
190	Spectrogram 1	3	5085.462	5085.568	8297.2	9803.2	8398.4	P-peep						
209	Spectrogram 1	3	5260.922	5261.010	8146.6	10706.8	8203.1	P-peep						
41	Spectrogram 1	3	469.070	470.580	4000.0	18000.0	7617.2	Phee	6.765588	15.000000	NaN	NaN	163.959074	0.000000
42	Spectrogram 1	4	499.060	501.410	4000.0	18000.0	7421.9	Phee	6.517431	15.000000	NaN	NaN	139.788686	0.000000
52	Spectrogram 1	3	659.190	660.949	4000.0	18000.0	8984.4	Phee	6.233264	15.000000	NaN	NaN	138.734378	0.000000
53	Spectrogram 1	3	670.290	671.777	4000.0	18000.0	8984.4	Phee	4.880001	15.000000	NaN	NaN	102.619779	0.000000
56	Spectrogram 1	3	809.430	811.043	4000.0	18000.0	8984.4	Phee	5.145661	15.000000	NaN	NaN	99.222980	0.000000
58	Spectrogram 1	3	839.338	841.249	4000.0	18000.0	9179.7	Phee	5.517541	15.000000	NaN	NaN	116.790486	0.000000
59	Spectrogram 1	3	862.098	863.667	4000.0	18000.0	8984.4	Phee	4.406308	15.000000	NaN	NaN	91.438904	0.000000
60	Spectrogram 1	3	882.168	883.705	4000.0	18000.0	9179.7	Phee	5.108841	15.000000	NaN	NaN	75.272990	0.000000
61	Spectrogram 1	1	889.520	891.568	4000.0	18000.0	8593.7	Phee	4.073120	15.000000	NaN	NaN	83.150814	0.000000
62	Spectrogram 1	3	895.920	897.667	4000.0	18000.0	9570.3	Phee	4.632466	15.000000	NaN	NaN	91.535602	0.000000
64	Spectrogram 1	3	912.510	913.876	4000.0	18000.0	9179.7	Phee	6.139589	15.000000	NaN	NaN	104.866977	0.000000
66	Spectrogram 1	1	954.100	955.977	4000.0	18000.0	8789.1	Phee	5.167182	15.000000	NaN	NaN	132.644196	0.000000
67	Spectrogram 1	1	995.070	997.254	4000.0	18000.0	8984.4	Phee	3.573125	15.000000	NaN	NaN	97.682334	0.000000
68	Spectrogram 1	3	1234.080	1235.353	4000.0	18000.0	8593.7	Phee	6.495646	15.000000	NaN	NaN	61.651040	0.000000
69	Spectrogram 1	3	1240.570	1241.764	4000.0	18000.0	8789.1	Phee	4.512291	15.000000	NaN	NaN	58.034510	0.000000
70	Spectrogram 1	3	1242.700	1243.901	4000.0	18000.0	8789.1	Phee	5.835433	15.000000	NaN	NaN	65.638697	0.000000
71	Spectrogram 1	3	1251.643	1252.710	4000.0	18000.0	9179.7	Phee	12.140956	33.020953	NaN	NaN	47.481260	0.000000
72	Spectrogram 1	3	1264.820	1265.899	4000.0	18000.0	9179.7	Phee	5.555895	15.000000	NaN	NaN	53.396271	0.000000
73	Spectrogram 1	3	1268.960	1270.080	4000.0	18000.0	9179.7	Phee	4.244675	15.000000	NaN	NaN	58.725424	0.000000
74	Spectrogram 1	4	1311.553	1314.083	6149.6	8559.2	7421.9	Phee						
75	Spectrogram 1	4	1314.670	1316.310	4000.0	18000.0	7031.2	Phee	5.050016	15.000000	NaN	NaN	108.212678	0.000000
84	Spectrogram 1	2	1687.509	1689.013	4000.0	18000.0	8984.4	Phee	4.641558	15.000000	NaN	NaN	86.814061	0.000000
85	Spectrogram 1	2	1689.600	1690.957	4000.0	18000.0	9375.0	Phee	4.683477	15.000000	NaN	NaN	72.708312	0.000000
86	Spectrogram 1	1	1761.850	1763.785	4000.0	18000.0	8984.4	Phee	5.380124	15.000000	NaN	NaN	107.144851	0.000000
87	Spectrogram 1	1	1930.167	1931.908	2616.3	12500.0	8984.4	Phee						
88	Spectrogram 1	4	1948.540	1950.980	4000.0	18000.0	7617.2	Phee	7.086496	15.000000	NaN	NaN	168.132581	0.000000
90	Spectrogram 1	3	2062.416	2063.967	4000.0	18000.0	8984.4	Phee	5.997345	15.000000	NaN	NaN	107.482034	0.000000
92	Spectrogram 1	3	2190.960	2192.582	4000.0	18000.0	9179.7	Phee	5.907248	15.000000	NaN	NaN	124.691130	0.000000
