Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	80.693	82.691	4000.0	18000.0	8886.7	Phee	5.249083	15.000000	NaN	NaN	114.546347	0.000000
3	Spectrogram 1	1	118.788	120.656	4000.0	18000.0	8984.4	Phee	6.576821	15.000000	NaN	NaN	224.845451	0.000000
4	Spectrogram 1	3	138.690	140.100	4000.0	18000.0	8789.1	Phee	5.657476	15.000000	NaN	NaN	89.754195	0.000000
5	Spectrogram 1	1	319.340	321.225	4000.0	18000.0	8886.7	Phee	4.998188	15.000000	NaN	NaN	141.934303	0.000000
6	Spectrogram 1	3	367.307	368.796	4000.0	18000.0	9082.0	Phee	5.188078	15.000000	NaN	NaN	82.026956	0.000000
7	Spectrogram 1	3	384.640	385.920	4000.0	18000.0	9082.0	Phee	4.810969	15.000000	NaN	NaN	54.372530	0.000000
8	Spectrogram 1	3	386.887	387.997	4000.0	18000.0	9082.0	Phee	4.989808	15.000000	NaN	NaN	54.998242	0.000000
9	Spectrogram 1	3	389.990	391.040	4000.0	18000.0	8789.1	Phee	6.792403	15.000000	NaN	NaN	54.752391	0.000000
10	Spectrogram 1	2	424.742	426.498	3649.6	11678.8	8886.7	Phee						
11	Spectrogram 1	1	427.260	429.020	4000.0	18000.0	8789.1	Phee	6.648276	15.000000	NaN	NaN	226.086313	0.000000
12	Spectrogram 1	3	429.870	431.085	4000.0	18000.0	9472.7	Phee	7.064251	15.000000	NaN	NaN	91.998752	0.000000
13	Spectrogram 1	3	433.060	434.298	4000.0	18000.0	9082.0	Phee	6.555342	15.000000	NaN	NaN	67.307334	0.000000
14	Spectrogram 1	3	451.502	452.630	4000.0	18000.0	9472.7	Phee	4.976223	15.000000	NaN	NaN	51.196366	0.000000
15	Spectrogram 1	3	455.148	456.440	4000.0	18000.0	9082.0	Phee	4.539490	15.000000	NaN	NaN	48.684977	0.000000
17	Spectrogram 1	4	621.050	623.610	4000.0	18000.0	7421.9	Phee	5.524695	15.000000	NaN	NaN	176.986897	0.000000
19	Spectrogram 1	1	687.760	689.360	4000.0	18000.0	8984.4	Phee	3.625101	15.000000	NaN	NaN	161.898273	0.000000
20	Spectrogram 1	4	783.970	786.550	4000.0	18000.0	7714.8	Phee	6.036067	15.000000	NaN	NaN	191.648994	0.000000
21	Spectrogram 1	4	851.851	853.990	4000.0	18000.0	7617.2	Phee	6.127038	15.000000	NaN	NaN	223.753366	0.000000
22	Spectrogram 1	2	911.700	913.307	4000.0	18000.0	9570.3	Phee	6.314405	15.000000	NaN	NaN	153.761386	0.000000
23	Spectrogram 1	2	913.860	914.990	4000.0	18000.0	8984.4	Phee	6.903809	15.000000	NaN	NaN	84.513522	0.000000
24	Spectrogram 1	4	917.000	919.290	4000.0	18000.0	7617.2	Phee	4.750919	15.000000	NaN	NaN	114.900238	0.000000
26	Spectrogram 1	1	944.590	946.640	4000.0	18000.0	8496.1	Phee	3.773632	15.000000	NaN	NaN	87.659843	0.000000
27	Spectrogram 1	1	1002.690	1005.120	4000.0	18000.0	8886.7	Phee	6.216165	15.000000	NaN	NaN	159.100705	0.000000
28	Spectrogram 1	3	1031.820	1033.231	4000.0	18000.0	9082.0	Phee	6.094054	15.000000	NaN	NaN	145.457395	0.000000
30	Spectrogram 1	4	1083.202	1084.870	4000.0	18000.0	6347.7	Phee	5.086835	15.000000	NaN	NaN	96.056664	0.000000
32	Spectrogram 1	2	1087.591	1088.740	4000.0	18000.0	8984.4	Phee	4.685279	15.000000	NaN	NaN	108.500176	0.000000
34	Spectrogram 1	3	1130.610	1131.868	4000.0	18000.0	8886.7	Phee	5.568096	15.000000	NaN	NaN	95.002438	0.000000
35	Spectrogram 1	3	1147.250	1148.435	4000.0	18000.0	9179.7	Phee	5.862323	15.000000	NaN	NaN	118.146199	0.000000
36	Spectrogram 1	2	1150.380	1151.701	4000.0	18000.0	8886.7	Phee	4.341805	15.000000	NaN	NaN	99.462286	0.000000
37	Spectrogram 1	2	1152.590	1153.935	4000.0	18000.0	8789.1	Phee	4.091571	15.000000	NaN	NaN	84.712965	0.000000
38	Spectrogram 1	3	1218.090	1219.690	4000.0	18000.0	9472.7	Phee	5.594941	15.000000	NaN	NaN	151.829874	0.000000
39	Spectrogram 1	3	1234.070	1235.468	4000.0	18000.0	9277.3	Phee	4.362658	15.000000	NaN	NaN	119.387803	0.000000
40	Spectrogram 1	4	1240.720	1243.370	4000.0	18000.0	7714.8	Phee	4.832068	15.000000	NaN	NaN	145.484463	0.000000
41	Spectrogram 1	2	1248.290	1249.760	4000.0	18000.0	8984.4	Phee	5.491976	15.000000	NaN	NaN	84.640362	0.000000
42	Spectrogram 1	2	1250.120	1251.490	4000.0	18000.0	9472.7	Phee	5.796934	15.000000	NaN	NaN	75.737512	0.000000
44	Spectrogram 1	1	1362.490	1364.440	4000.0	18000.0	9082.0	Phee	4.746556	15.000000	NaN	NaN	180.089066	0.000000
45	Spectrogram 1	2	1386.700	1386.950	4000.0	18000.0	7324.2	Phee	3.337747	10.746541	NaN	NaN	41.135130	0.000000
46	Spectrogram 1	3	1456.083	1457.830	4000.0	18000.0	9472.7	Phee	5.557345	15.000000	NaN	NaN	142.953537	0.000000
47	Spectrogram 1	3	1477.460	1478.860	4000.0	18000.0	9277.3	Phee	5.625962	15.000000	NaN	NaN	113.845508	0.000000
48	Spectrogram 1	4	1547.520	1549.400	4000.0	18000.0	7617.2	Phee	9.018318	15.000000	NaN	NaN	252.577636	0.000000
49	Spectrogram 1	3	1550.570	1551.850	4000.0	18000.0	9375.0	Phee	6.033773	15.000000	NaN	NaN	85.669334	0.000000
50	Spectrogram 1	3	1552.500	1553.910	4000.0	18000.0	8789.1	Phee	6.089525	15.000000	NaN	NaN	67.835817	0.000000
51	Spectrogram 1	3	1575.593	1576.703	4000.0	18000.0	9277.3	Phee	4.498109	15.000000	NaN	NaN	92.838201	0.000000
53	Spectrogram 1	3	1585.040	1586.310	4000.0	18000.0	9375.0	Phee	6.142424	15.000000	NaN	NaN	79.667466	0.000000
54	Spectrogram 1	3	1586.960	1588.180	4000.0	18000.0	9082.0	Phee	6.299070	15.000000	NaN	NaN	83.480991	0.000000
55	Spectrogram 1	3	1606.180	1607.740	4000.0	18000.0	9375.0	Phee	6.392543	15.000000	NaN	NaN	66.187167	0.000000
56	Spectrogram 1	3	1608.600	1609.703	4000.0	18000.0	9277.3	Phee	5.649257	15.000000	NaN	NaN	74.034490	0.000000
58	Spectrogram 1	3	1645.845	1646.942	8761.4	10869.8	9179.7	Phee						
